-208.008, -659.907, 21.817, 59.300
-207.612, -662.070, 22.108, 59.400
-207.175, -664.254, 22.399, 59.500
-206.698, -666.460, 22.690, 59.600
-206.180, -668.686, 22.978, 59.700
-205.621, -670.932, 23.264, 59.800
-205.020, -673.196, 23.547, 59.900
-204.373, -675.476, 23.823, 60.000
-203.678, -677.771, 24.094, 60.100
-202.931, -680.078, 24.361, 60.200
-202.127, -682.393, 24.616, 60.300
-201.263, -684.713, 24.866, 60.400
-200.331, -687.033, 25.101, 60.500
-199.329, -689.348, 25.328, 60.600
-198.250, -691.653, 25.536, 60.700
-197.090, -693.941, 25.734, 60.800
-195.850, -696.206, 25.891, 60.900
-194.526, -698.436, 25.975, 61.000
-193.118, -700.616, 25.899, 61.100
-191.640, -702.719, 25.543, 61.200
-190.111, -704.739, 25.073, 61.300
-188.536, -706.658, 24.484, 61.400
-186.920, -708.466, 23.864, 61.500
-185.270, -710.159, 23.203, 61.600
-183.587, -711.744, 22.612, 61.700
-181.871, -713.214, 22.026, 61.800
-180.127, -714.570, 21.601, 61.900
-178.366, -715.809, 21.024, 62.000
-176.614, -716.931, 20.349, 62.100
-174.891, -717.941, 19.575, 62.200
-173.205, -718.838, 18.699, 62.300
-171.558, -719.617, 17.837, 62.400
-169.941, -720.276, 17.051, 62.500
-168.355, -720.815, 16.333, 62.600
-166.803, -721.235, 15.622, 62.700
-165.305, -721.553, 14.799, 62.800
-163.863, -721.761, 14.023, 62.900
-162.486, -721.870, 13.196, 63.000
-161.178, -721.889, 12.491, 63.100
-159.952, -721.819, 11.736, 63.200
-158.811, -721.680, 10.959, 63.300
-157.757, -721.471, 10.282, 63.400
-156.792, -721.211, 9.606, 63.500
-155.919, -720.930, 8.797, 63.600
-155.144, -720.648, 7.843, 63.700
-154.457, -720.375, 7.060, 63.800
-153.843, -720.120, 6.324, 63.900
-153.299, -719.890, 5.636, 64.000
-152.807, -719.682, 5.139, 64.100
-152.346, -719.484, 4.916, 64.200
-151.892, -719.290, 4.912, 64.300
-151.429, -719.090, 5.066, 64.400
-150.947, -718.880, 5.336, 64.500
-150.437, -718.655, 5.681, 64.600
-149.895, -718.414, 6.064, 64.700
-149.320, -718.153, 6.462, 64.800
-148.710, -717.872, 6.868, 64.900
-148.066, -717.570, 7.273, 65.000
-147.389, -717.244, 7.675, 65.100
-146.678, -716.896, 8.074, 65.200
-145.936, -716.524, 8.466, 65.300
-145.163, -716.125, 8.851, 65.400
-144.362, -715.700, 9.229, 65.500
-143.533, -715.246, 9.600, 65.600
-142.679, -714.763, 9.963, 65.700
-141.801, -714.251, 10.319, 65.800
-140.900, -713.707, 10.669, 65.900
-139.977, -713.133, 11.013, 66.000
-139.034, -712.527, 11.353, 66.100
-138.072, -711.889, 11.689, 66.200
-137.092, -711.218, 12.021, 66.300
-136.095, -710.513, 12.349, 66.400
-135.086, -709.770, 12.667, 66.500
-134.066, -708.989, 12.985, 66.600
-133.037, -708.168, 13.299, 66.700
-132.005, -707.302, 13.603, 66.800
-130.971, -706.393, 13.908, 66.900
-129.936, -705.438, 14.210, 67.000
-128.907, -704.435, 14.501, 67.100
-127.885, -703.384, 14.794, 67.200
-126.877, -702.281, 15.075, 67.300
-125.884, -701.126, 15.359, 67.400
-124.912, -699.919, 15.632, 67.500
-123.968, -698.656, 15.896, 67.600
-123.052, -697.340, 16.165, 67.700
-122.169, -695.970, 16.426, 67.800
-121.325, -694.546, 16.680, 67.900
-120.525, -693.069, 16.925, 68.000
-119.774, -691.540, 17.153, 68.100
-119.073, -689.964, 17.354, 68.200
-118.427, -688.349, 17.467, 68.300
-117.842, -686.709, 17.398, 68.400
-117.326, -685.071, 17.077, 68.500
-116.879, -683.460, 16.563, 68.600
-116.501, -681.890, 15.946, 68.700
-116.185, -680.371, 15.284, 68.800
-115.925, -678.908, 14.612, 68.900
-115.712, -677.503, 13.962, 69.000
-115.538, -676.155, 13.365, 69.100
-115.394, -674.857, 12.852, 69.200
-115.275, -673.601, 12.453, 69.300
-115.175, -672.374, 12.194, 69.400
-115.089, -671.163, 12.084, 69.500
-115.016, -669.954, 12.097, 69.600
-114.954, -668.738, 12.196, 69.700
-114.906, -667.508, 12.352, 69.800
